team,name,nationality,position,apps,mins,goals,xg,goals_vs_xg,shots,sot,conv_pct,xg_per_shot,goals_x90,xg_x90,goals_vs_xg_x90,shots_x90,sot_x90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,start_probability,status,saves_made,goals_conceded,save_perc,goals_prevented,xgot_conceded
Croatia,Josko Gvardiol,Croatia,DF,2,135,0.0,0.2,-0.2,1.0,0.0,0.0,0.2,0.0,0.13,-0.13,0.67,0.0,0.13,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Jose Fajardo,Panama,FW,2,110,0.0,0.2,-0.2,1.0,0.0,0.0,0.2,0.0,0.16,-0.16,0.82,0.0,0.16,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Petar Musa,Croatia,FW,2,111,1.0,0.14,0.86,1.0,1.0,100.0,0.14,0.81,0.11,0.7,0.81,0.81,0.11,0.81,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Nikola Vlasic,Croatia,MF,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Cristian Martinez,Panama,MF,2,153,0.0,0.09,-0.09,1.0,0.0,0.0,0.09,0.0,0.05,-0.05,0.59,0.0,0.05,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Luka Modric,Croatia,MF,2,139,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.65,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Eric Davis,Panama,DF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Toni Fruk,Croatia,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Igor Matanovic,Croatia,FW,1,24,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,0.0,0.08,-0.08,3.75,3.75,0.08,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Tomas Rodriguez,Panama,FW,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Jiovany Ramos,Panama,DF,2,167,0.0,0.11,-0.11,2.0,0.0,0.0,0.05,0.0,0.06,-0.06,1.08,0.0,0.06,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Yoel Barcenas,Panama,MF,2,179,0.0,0.08,-0.08,2.0,0.0,0.0,0.04,0.0,0.04,-0.04,1.01,0.0,0.04,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Josip Sutalo,Croatia,DF,2,180,0.0,0.17,-0.17,1.0,0.0,0.0,0.17,0.0,0.09,-0.09,0.5,0.0,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Andrej Kramaric,Croatia,FW,2,57,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,0.0,0.02,-0.02,1.58,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Ante Budimir,Croatia,FW,1,45,1.0,0.8,0.2,1.0,1.0,100.0,0.8,2.0,1.6,0.4,2.0,2.0,1.6,2.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Jorge Gutierrez,Panama,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Jose Cordoba,Panama,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Edgardo Farina,Panama,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Carlos Harvey,Panama,MF,2,180,0.0,0.21,-0.21,3.0,0.0,0.0,0.07,0.0,0.1,-0.1,1.5,0.0,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Ivan Perisic,Croatia,FW,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Petar Sucic,Croatia,MF,2,108,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,0.0,0.01,-0.01,0.83,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Alberto Quintero,Panama,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Duje Caleta-Car,Croatia,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Kristijan Jakic,Croatia,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Cesar Blackman,Panama,DF,2,178,0.0,0.04,-0.04,2.0,1.0,0.0,0.02,0.0,0.02,-0.02,1.01,0.51,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Luka Sucic,Croatia,MF,1,18,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,0.0,0.25,-0.25,5.0,0.0,0.25,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Luka Vuskovic,Croatia,DF,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Anibal Godoy,Panama,MF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Cecilio Waterman,Panama,FW,2,76,0.0,0.08,-0.08,2.0,1.0,0.0,0.04,0.0,0.09,-0.09,2.37,1.18,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Jose Luis Rodriguez,Panama,MF,2,164,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,0.0,0.03,-0.03,0.55,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Ismael Diaz,Panama,FW,1,16,0.0,0.31,-0.31,2.0,2.0,0.0,0.15,0.0,1.74,-1.74,11.25,11.25,1.74,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Andres Andrade,Panama,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Nikola Moro,Croatia,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Josip Stanisic,Croatia,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Amir Murillo,Panama,DF,2,180,0.0,0.13,-0.13,3.0,1.0,0.0,0.04,0.0,0.07,-0.07,1.5,0.5,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Fidel Escobar,Panama,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Mateo Kovacic,Croatia,MF,2,104,0.0,0.04,-0.04,1.0,1.0,0.0,0.04,0.0,0.03,-0.03,0.87,0.87,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Mario Pasalic,Croatia,MF,2,87,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.02,-0.02,1.03,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Marco Pasalic,Croatia,FW,2,96,0.0,0.8,-0.8,3.0,2.0,0.0,0.27,0.0,0.75,-0.75,2.81,1.88,0.75,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Adalberto Carrasquilla,Panama,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Martin Erlic,Croatia,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Marin Pongracic,Croatia,DF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Croatia,Martin Baturina,Croatia,MF,2,168,1.0,0.07,0.93,2.0,1.0,50.0,0.04,0.54,0.04,0.5,1.07,0.54,0.04,0.54,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Azarias Londono,Panama,FW,2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Panama,Roderick Miller,Panama,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Jude Bellingham,England,MF,2,153,1.0,0.51,0.49,4.0,2.0,25.0,0.13,0.59,0.3,0.29,2.35,1.18,0.3,0.59,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Christopher Bonsu Baah,Ghana,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Djed Spence,England,DF,2,76,0.0,0.54,-0.54,1.0,1.0,0.0,0.54,0.0,0.64,-0.64,1.18,1.18,0.64,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Alidu Seidu,Ghana,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Eberechi Eze,England,MF,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Morgan Rogers,England,MF,2,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Bukayo Saka,England,FW,2,43,0.0,0.15,-0.15,2.0,1.0,0.0,0.07,0.0,0.31,-0.31,4.19,2.09,0.31,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Brandon Thomas-Asante,Ghana,FW,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,John Stones,England,DF,1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Prince Adu,Ghana,FW,2,25,0.0,0.13,-0.13,1.0,1.0,0.0,0.13,0.0,0.47,-0.47,3.6,3.6,0.47,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Elisha Owusu,Ghana,MF,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Jerome Opoku,Ghana,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Kwasi Sibo,Ghana,MF,2,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Gideon Mensah,Ghana,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Marcus Rashford,England,FW,2,25,1.0,0.06,0.94,1.0,1.0,100.0,0.06,3.6,0.22,3.38,3.6,3.6,0.22,3.6,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Noni Madueke,England,FW,2,155,0.0,0.19,-0.19,3.0,0.0,0.0,0.06,0.0,0.11,-0.11,1.74,0.0,0.11,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Anthony Gordon,England,FW,2,137,0.0,0.29,-0.29,3.0,2.0,0.0,0.1,0.0,0.19,-0.19,1.97,1.31,0.19,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Ollie Watkins,England,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Abdul Rahman Baba,Ghana,DF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Ernest Nuamah,Ghana,FW,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Marc Guehi,England,DF,2,93,0.0,0.17,-0.17,1.0,0.0,0.0,0.17,0.0,0.16,-0.16,0.97,0.0,0.16,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Harry Kane,England,FW,2,180,2.0,1.5,0.5,10.0,4.0,20.0,0.15,1.0,0.75,0.25,5.0,2.0,0.75,1.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Inaki Williams,Ghana,FW,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Kamaldeen Sulemana,Ghana,FW,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Kojo Peprah Oppong,Ghana,DF,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Abdul Mumin,Ghana,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Jarell Quansah,England,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Declan Rice,England,MF,2,162,0.0,0.16,-0.16,4.0,1.0,0.0,0.04,0.0,0.09,-0.09,2.22,0.56,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Marvin Senaya,Ghana,DF,2,177,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,0.0,0.02,-0.02,0.51,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Reece James,England,DF,2,180,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,0.0,0.02,-0.02,0.5,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Caleb Yirenkyi,Ghana,MF,2,180,1.0,1.0,0.0,2.0,1.0,50.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Ezri Konsa,England,DF,2,180,0.0,0.63,-0.63,2.0,1.0,0.0,0.31,0.0,0.32,-0.32,1.0,0.5,0.32,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Trevoh Chalobah,England,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Jonas Adjetey,Ghana,DF,2,180,0.0,0.13,-0.13,2.0,1.0,0.0,0.06,0.0,0.07,-0.07,1.0,0.5,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Thomas Partey,Ghana,MF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Abdul Fatawu,Ghana,FW,2,56,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.03,-0.03,1.61,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Ivan Toney,England,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Elliot Anderson,England,MF,2,164,0.0,0.16,-0.16,5.0,0.0,0.0,0.03,0.0,0.09,-0.09,2.74,0.0,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Dan Burn,England,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Jordan Ayew,Ghana,FW,2,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Derrick Luckassen,Ghana,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Nico O'Reilly,England,DF,2,114,0.0,0.39,-0.39,4.0,1.0,0.0,0.1,0.0,0.31,-0.31,3.16,0.79,0.31,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Augustine Boakye,Ghana,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Ghana,Antoine Semenyo,Ghana,FW,2,180,0.0,0.11,-0.11,2.0,0.0,0.0,0.05,0.0,0.06,-0.06,1.0,0.0,0.06,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Kobbie Mainoo,England,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
England,Jordan Henderson,England,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Francisco Conceicao,Portugal,FW,2,90,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,0.0,0.07,-0.07,1.0,0.0,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Dostonbek Khamdamov,Uzbekistan,MF,1,45,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,0.0,0.12,-0.12,4.0,0.0,0.12,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Umar Eshmurodov,Uzbekistan,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Igor Sergeev,Uzbekistan,FW,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Rustam Ashurmatov,Uzbekistan,DF,2,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Otabek Shukurov,Uzbekistan,MF,2,179,0.0,0.05,-0.05,2.0,0.0,0.0,0.02,0.0,0.03,-0.03,1.01,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Jakhongir Urozov,Uzbekistan,DF,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Matheus Nunes,Portugal,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Diogo Dalot,Portugal,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Ruslanbek Jiyanov,Uzbekistan,MF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Rafael Leao,Portugal,FW,2,26,1.0,0.17,0.83,1.0,1.0,100.0,0.17,3.46,0.59,2.87,3.46,3.46,0.59,3.46,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Cristiano Ronaldo,Portugal,FW,2,180,2.0,2.06,-0.06,10.0,5.0,20.0,0.21,1.0,1.03,-0.03,5.0,2.5,1.03,1.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Azizbek Amonov,Uzbekistan,FW,1,13,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.14,-0.14,6.92,0.0,0.14,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Avazbek O'lmasaliev,Uzbekistan,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Abdukodir Khusanov,Uzbekistan,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Odiljon Khamrobekov,Uzbekistan,MF,1,45,0.0,0.06,-0.06,1.0,0.0,0.0,0.06,0.0,0.12,-0.12,2.0,0.0,0.12,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Bekhruz Karimov,Uzbekistan,DF,2,179,0.0,0.03,-0.03,2.0,0.0,0.0,0.02,0.0,0.02,-0.02,1.01,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Joao Cancelo,Portugal,DF,2,135,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.02,-0.02,0.67,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Goncalo Inacio,Portugal,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Aziz G'aniev,Uzbekistan,MF,1,90,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,0.0,0.01,-0.01,1.0,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Farrukh Sayfiev,Uzbekistan,DF,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Jamshid Iskanderov,Uzbekistan,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Sherzod Esanov,Uzbekistan,MF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Abbosbek Fayzullaev,Uzbekistan,MF,2,150,1.0,1.0,0.0,2.0,2.0,50.0,0.5,0.6,0.6,0.0,1.2,1.2,0.6,0.6,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Vitinha,Portugal,MF,2,166,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.54,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Ruben Neves,Portugal,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Portugal,Joao Neves,Portugal,MF,2,166,1.0,0.05,0.95,1.0,1.0,100.0,0.05,0.54,0.03,0.52,0.54,0.54,0.03,0.54,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
